id,bedrooms,bathrooms,Area,floors,condition,year built,location,Garage,price
1922000070,4,2.5,4250,2,4,1972,medium,,"13,39,000"
4035900060,3,1.75,1600,1,3,1955,medium,,"5,15,000"
8880600070,4,2,1870,1,3,1977,premium,,"2,45,000"
739800070,3,2.5,1440,1,4,1983,low,,"2,65,000"
1561910270,3,2.5,2720,2,3,1990,premium,,"3,72,400"
7305300370,3,1.5,1240,1,5,1948,medium,,"3,90,000"
7345000340,3,1,1020,1,4,1967,premium,,"2,08,000"
3971701455,2,0.5,1180,1,4,1945,medium,,"2,73,000"
8035350260,5,3.5,3080,2,3,2003,premium,,"4,55,000"
104550520,4,2.5,1750,2,3,1988,low,,"2,70,000"
4037400295,4,2.25,2530,1,4,1958,medium,,"6,18,000"
5413200140,3,2.5,1580,2,3,1990,medium,,"2,13,550"
522049104,5,1.75,2340,2,3,1957,low,,"2,10,000"
3859900060,5,4,6300,2,3,2004,medium,,"27,50,000"
6145601715,4,2.75,2400,1,5,1974,low,,"4,03,500"
1645000310,3,1.5,1300,1,4,1963,premium,,"2,35,000"
7471900045,3,2,1760,1,4,1936,medium,,"2,87,500"
7697100030,4,1.5,1520,1,3,1946,low,,"5,46,800"
3313600340,3,1.75,1070,1,4,1957,low,,"1,83,000"
1921069082,3,2,2560,1,3,1986,premium,,"5,60,000"
4263200030,3,1,1280,1,3,1958,low,,"2,99,500"
6918700370,4,2.25,1660,1,3,1965,premium,,"6,10,000"
8125200483,3,1.5,1860,1,3,1963,low,,"2,88,350"
1930301555,2,1,950,1,3,1926,medium,,"5,00,000"
7974200776,4,2.75,2140,1,3,1951,low,,"6,25,000"
2719100013,2,1.5,1480,2,3,2007,low,,"4,18,000"
7234601544,3,3,2260,2,3,2002,medium,,"6,60,000"
5652601455,4,2.5,2300,2,3,1999,premium,,"7,75,000"
2558600060,3,2.75,1650,1,4,1972,premium,,"4,29,500"
5017000575,3,2,1990,1.5,3,1908,medium,,"5,69,000"
2796100160,4,2,1960,1,5,1978,low,,"2,50,000"
5470100270,3,1.5,1310,1,4,1969,low,,"2,25,000"
6112300140,4,2.75,2450,1,5,1974,medium,,"5,30,000"
4024101715,3,1,910,1,3,1955,premium,,"3,06,000"
3205100060,3,1.75,1580,1,5,1962,low,,"5,17,100"
4450700030,3,1.75,1780,1,3,1976,premium,,"3,54,950"
7920100083,3,1.5,1040,1,3,1925,low,,"3,48,000"
1774350160,4,2.5,2340,1,3,1977,medium,,"5,22,250"
2115510340,3,2.5,1720,1,3,1983,medium,,"2,75,000"
8901000445,3,1.5,1600,1,3,1954,low,,"3,90,000"
6121800060,3,1.5,1320,1,3,1954,premium,,"2,60,000"
8712100320,5,2.75,2350,1.5,3,1922,medium,,"5,85,000"
2979800520,5,2.75,2740,1.5,5,1925,low,,"6,05,000"
2331540070,4,2.5,2300,2,3,2001,medium,,"3,42,000"
6345000160,5,3,4350,2,3,1972,medium,,"9,00,000"
5126950340,3,1.75,1430,1,4,1981,low,,"2,52,000"
5152100160,3,1.75,2400,1,3,1971,medium,,"3,57,000"
3298201290,3,1,940,1,4,1959,medium,,"3,70,000"
428000055,3,1,1020,1,5,1959,medium,,"3,22,500"
8698600055,2,2,1680,2,4,1910,low,,"2,10,000"
3034200885,2,1,1340,1,3,1949,medium,,"2,90,000"
2538400060,4,3.25,3960,2,3,2005,medium,,"8,60,000"
3145600045,6,2,2650,1.5,3,1911,medium,,"3,02,000"
7183000070,4,2.25,2120,2,4,1965,premium,,"3,69,160"
6788200800,4,2.75,2850,2.5,3,2003,low,,"11,85,000"
824059083,4,2,2850,2,5,1954,medium,,"9,93,000"
2724069117,6,2,1870,1,4,1968,medium,,"3,80,000"
9157600060,4,2,2660,1,4,1949,premium,,"6,35,000"
943100262,3,1,1190,1,3,1947,low,,"2,60,000"
3810000465,2,1,1770,1.5,4,1943,low,,"2,43,000"
2451000070,4,2.5,2770,2,3,2001,medium,,"14,00,000"
7640400070,4,2.5,2080,1,5,1952,medium,,"6,65,000"
7732410370,5,2.25,2700,2,5,1987,premium,,"8,98,000"
3253500030,4,2.75,2200,1,5,1955,medium,,"5,83,000"
2128000160,4,1.75,2160,2,2,1977,medium,,"4,29,000"
3764650070,3,2.5,2010,2,3,1998,premium,,"4,71,000"
1118000465,3,3.5,3780,2,3,1951,premium,,"18,10,000"
2622059062,3,3.25,4460,2,3,2005,low,,"7,39,500"
2211700160,3,1.5,1770,1,3,1959,premium,,"4,50,000"
9376301180,3,1,1430,1,3,1949,premium,,"5,52,500"
2203500570,4,1.75,1700,1,4,1954,low,,"4,37,000"
3634100030,4,2,1830,1.5,3,1951,premium,,"2,70,000"
2599200830,3,1.5,1410,1,4,1965,low,,"2,26,740"
4140090370,4,2.5,3060,1,3,1974,low,,"4,46,500"
2320069083,3,2,1820,2,3,1920,medium,,"2,83,000"
6893300295,4,1.75,2430,1.5,4,1909,medium,,"4,45,000"
7454000030,2,1,740,1,5,1942,low,,"2,50,000"
7454001090,3,1,770,1,3,1942,medium,,"3,07,000"
2944500340,4,2.75,2200,1,3,1991,medium,,"3,15,000"
2346800270,3,3,2920,1.5,3,1908,premium,,"5,55,000"
2796100640,4,2.5,2040,1,3,1979,premium,,"2,64,900"
993000046,3,2,1600,1,3,1978,medium,,"5,10,000"
2333230270,4,2.5,1990,2,3,2002,premium,,"3,28,000"
5104510340,4,2.5,1830,2,3,2002,low,,"3,58,000"
2517000700,3,2.5,2540,2,3,2005,low,,"3,25,000"
1724069062,2,3.25,2700,3,3,1990,low,,"13,65,000"
5556800260,4,2,1440,1,4,1967,premium,,"2,30,000"
2771603610,3,2,1550,1,3,1955,low,,"5,45,000"
3629910240,3,2.5,2490,2,3,2003,medium,,"7,05,380"
5634500036,5,2.5,2650,1,4,1979,medium,,"4,59,000"
2887703066,4,2.25,2000,2,3,2001,low,,"8,15,000"
3185600055,6,5,3440,2,3,2007,premium,,"4,95,000"
1421069159,3,2.5,2280,2.5,3,1987,medium,,"5,20,000"
476000335,2,1.5,1320,3,3,2001,premium,,"4,30,000"
251300260,4,2.5,2070,2,3,1989,medium,,"2,55,000"
2887700140,3,2,1860,2,5,1908,premium,,"5,88,000"
3298201170,3,1,940,1,3,1959,low,,"3,50,000"
2024059084,4,2.75,2290,1,5,1963,low,,"6,25,000"
7229700105,2,2,1510,1,2,1958,low,,"1,72,500"
2313900560,3,2,1830,1.5,5,1909,medium,,"5,54,000"
6192400400,4,2.5,3090,2,3,2001,premium,,"7,75,000"
1425069116,4,3.5,4340,2,3,2003,premium,,"11,87,500"
3582900200,3,2.75,3200,2,3,1977,low,,"6,18,000"
243000335,4,1,1560,1.5,4,1954,medium,,"3,05,000"
7760400350,3,2,1280,1,3,1994,low,,"2,32,000"
128500260,4,2.5,2020,2,3,2002,low,,"2,62,000"
1697000370,3,1,1040,1,5,1971,premium,,"2,34,000"
8902000267,4,2.75,2260,1,3,2002,low,,"5,00,000"
1218000030,3,1,860,1,3,1920,premium,,"2,78,000"
6099400140,5,1,1920,1,3,1961,premium,,"2,30,000"
5710600030,4,1.75,2290,1,5,1969,medium,,"5,00,000"
7304300570,4,2.75,2070,1,5,1945,low,,"3,66,500"
1702901180,6,3,4250,2.5,4,1902,low,,"6,65,000"
3508100135,3,1.5,2220,2,3,1928,low,,"11,01,000"
4443800030,2,1.75,1840,1,3,1957,premium,,"5,75,000"
2553300140,4,2.5,2590,2,3,1993,medium,,"6,74,750"
4154300465,5,2,3110,1,5,1940,medium,,"7,19,000"
3623029045,3,1.75,2600,1,4,1980,low,,"4,82,000"
9371700125,2,1,1060,1,4,1952,medium,,"2,54,000"
4443800810,3,1.75,1250,1,4,1944,low,,"4,43,725"
1330900570,4,2.5,2520,2,3,1980,low,,"5,75,000"
4017110200,3,2.25,2070,1,3,1977,low,,"4,69,000"
303000445,2,1,1300,1,5,1958,premium,,"1,75,000"
7857003505,5,2,2190,1,3,1961,premium,,"4,37,000"
4027701291,4,3,2760,1,4,1974,premium,,"5,50,000"
3831200200,3,2.25,1710,1,4,1979,low,,"1,72,040"
4123830070,3,2,1750,1,3,1993,low,,"3,63,000"
8946750140,3,2.25,1552,2,3,2012,medium,,"2,82,000"
7129300400,6,2,2350,2,3,1905,premium,,"4,00,000"
2126059234,5,3.5,5110,2,3,2003,medium,,"6,50,000"
621069074,3,2.5,1720,2,4,1990,low,,"3,65,000"
7879600070,4,2.5,1960,2,3,2002,medium,,"2,69,950"
6151800486,2,1,1270,1,3,1977,medium,,"2,60,000"
8581200160,3,1.5,1180,1,4,1977,premium,,"1,93,000"
2395710070,4,2.25,2230,2,3,2005,low,,"3,40,000"
6669100070,4,3.25,4700,2,3,1978,low,,"9,00,000"
8856920070,3,2.5,2150,2,3,1991,premium,,"3,71,000"
323089084,3,2.5,2400,2,3,1985,medium,,"5,92,000"
798000342,3,2.5,1830,2,3,1991,medium,,"3,00,000"
5104511840,4,3,2800,2,3,2003,medium,,"4,49,950"
5205000400,3,2.5,2090,2,3,1989,medium,,"2,99,500"
8565900160,4,2.25,2340,1,4,1963,premium,,"9,95,000"
4302700445,4,1.75,1670,1,3,1960,low,,"3,35,000"
2413300240,4,2.25,1990,1,4,1978,premium,,"2,80,000"
9477201620,4,2.25,2270,1,3,1977,premium,,"4,46,000"
3395000070,4,2.75,4910,1,4,1964,low,,"15,44,500"
3336000791,3,1,950,1,4,1943,low,,"3,25,000"
1087700030,3,1.75,1610,1,3,1955,premium,,"4,50,000"
8856970570,4,2.5,1940,2,3,2000,medium,,"3,22,500"
2206700295,3,1,1210,1,5,1955,medium,,"4,53,000"
293910030,4,2.5,2570,2,3,2001,medium,,"6,55,000"
9547205660,3,2.25,1700,2,5,1926,low,,"6,03,000"
8856004400,4,1,1610,1.5,3,1947,low,,"2,35,000"
3888100128,4,3.5,4120,2,3,2006,medium,,"9,68,933"
8562900240,3,3.5,2880,1,3,1980,medium,,"10,15,000"
1088000030,4,2.25,1990,2,3,1973,low,,"4,35,000"
1545800640,3,2,1260,1,3,1986,low,,"2,42,000"
3020079078,6,3.25,4750,2,4,1947,premium,,"4,87,000"
11520640,4,2.75,3010,2,3,1996,low,,"8,10,000"
3407700046,3,2.5,2410,1,4,1976,low,,"6,25,000"
7696600240,3,1.5,1280,1,3,1973,premium,,"1,65,000"
3904100106,3,1,2320,1,3,1960,low,,"3,35,000"
7849201600,3,1,1220,1,3,1958,low,,"2,86,700"
8924100111,2,1.5,1400,1,4,1954,medium,,"6,99,000"
2221000070,3,1.75,1590,1,3,1974,medium,,"2,80,000"
8078350030,4,2.5,2220,2,3,1988,low,,"5,80,000"
8682281710,2,2.5,2770,2,3,2006,low,,"7,54,800"
1383500070,4,2.5,2303,2,3,1995,premium,,"5,25,000"
6744700181,3,1.75,1600,1,3,1962,premium,,"5,62,000"
6728700075,4,1.75,1280,1,3,1926,low,,"5,75,000"
3630180240,5,2.5,2900,2,3,2006,low,,"8,08,900"
2162000160,3,2.25,2950,1,4,1966,low,,"9,92,000"
705700140,3,2.5,1700,2,3,1997,medium,,"3,35,000"
9423400193,3,2.75,1050,1,3,1985,low,,"4,73,000"
5137200140,4,2.75,2990,1,4,1977,medium,,"3,50,000"
5026900160,5,2.5,3100,2.5,4,1906,medium,,"16,00,000"
4024101052,3,1,1240,1,4,1950,premium,,"3,05,500"
1726069051,2,1,780,1,4,1946,low,,"3,06,000"
6300000693,2,2.25,850,2,3,2001,low,,"2,33,000"
6413100270,3,1.75,1540,1,3,1971,medium,,"4,90,000"
7215420160,4,2.5,2280,2,3,1994,low,,"4,45,000"
7878400135,3,2.25,2550,1,3,1959,premium,,"3,55,000"
2597710070,2,2,1770,1,4,1987,premium,,"3,60,000"
9244900248,3,1.75,2320,2,3,1935,low,,"7,37,500"
824059277,3,3.5,2600,2,5,1969,premium,,"9,85,000"
3278601940,2,3.25,1570,2,3,2006,premium,,"3,49,950"
7853250160,4,2.5,3060,2,3,2005,low,,"5,20,000"
1163100070,4,2.5,1960,1,3,1955,low,,"3,55,950"
8106300510,5,2.5,3270,2,3,2004,low,,"4,85,000"
4239400960,3,1,1090,1,4,1969,premium,,"1,43,000"
7524900003,2,1.75,6840,2.5,3,2001,low,,"32,78,000"
3893100327,3,1,940,1,4,1967,medium,,"3,55,000"
7856640560,5,3.5,3880,2,4,1979,medium,,"11,26,000"
7206900075,5,1.75,1770,1,4,1959,low,,"2,00,000"
8691310070,4,2.5,3640,2,3,1999,medium,,"9,13,000"
4389200796,3,2.5,3160,1,4,1966,premium,,"16,00,000"
7436300160,2,2.5,1590,2,3,1997,low,,"4,09,900"
7896300070,4,1,1290,1,3,1950,low,,"2,65,000"
2425059074,5,3,3655,1,5,1955,medium,,"7,40,000"
2111010340,4,2.5,2490,2,3,2001,premium,,"3,06,000"
7852150140,3,2.5,1470,2,3,2003,medium,,"3,81,000"
1370800830,3,3.25,3960,2,3,1933,premium,,"12,20,000"
7632400400,3,3.5,3190,1,4,1941,low,,"10,50,000"
5220300140,2,1,810,1,5,1948,low,,"4,08,000"
2568200140,5,2.5,2980,2,3,2006,low,,"7,39,900"
1137300340,4,2.5,2780,1,4,1985,premium,,"6,74,250"
7640400106,2,1,1340,1,4,1953,premium,,"4,38,400"
2175100055,5,5,4930,2,3,2000,premium,,"17,00,000"
9274200990,3,2,1360,1.5,3,1945,medium,,"7,03,000"
5028600550,3,1.75,1320,1,4,1989,medium,,"2,62,000"
1471630160,3,2,1210,1,3,1984,premium,,"3,53,000"
9430110030,4,2.5,1940,2,3,1995,medium,,"5,00,000"
9275700016,4,2.5,3160,1.5,3,1917,low,,"12,80,000"
6654700240,4,2.5,1980,2,3,2004,low,,"3,32,000"
8563080270,4,2.5,2320,1,4,1974,premium,,"8,24,000"
7548300326,4,2,1660,1,3,1968,low,,"2,90,000"
5457300696,3,2.5,1660,2,3,2002,premium,,"7,00,000"
1175001125,2,1,1080,1,4,1922,premium,,"5,50,000"
3034200197,2,1,1510,1.5,4,1921,medium,,"5,49,000"
7787400105,4,2.5,2950,1,4,1951,low,,"18,65,000"
9346700270,4,2.25,3070,2,3,1978,low,,"8,58,000"
6414600260,2,1,970,1,3,1947,premium,,"3,45,000"
2620069195,4,1.75,2140,2.5,3,1930,premium,,"3,40,000"
1300301840,4,2.25,2570,2.5,4,1962,low,,"12,15,000"
4358700186,3,2.25,1260,3,3,2009,medium,,"2,75,000"
259600560,3,1,1220,1,3,1963,medium,,"4,05,000"
2634500070,3,2,1720,2,5,1949,premium,,"4,32,500"
7186800105,4,1,2140,1.5,3,1925,medium,,"2,36,500"
4459800070,4,1.5,1420,1.5,4,1928,medium,,"6,79,000"
3034200370,4,2.5,2060,2,3,1995,premium,,"5,43,000"
7887200390,3,1,1320,1,3,1953,medium,,"2,94,000"
2473390710,3,1.75,1810,1,4,1969,medium,,"3,40,500"
2600140370,4,2.5,2980,2,3,1989,low,,"10,12,000"
7525100520,2,2,1350,1,3,1976,medium,,"3,35,000"
6204200560,3,2,1540,1,3,1988,medium,,"4,25,000"
5416100160,3,2.5,2510,2,4,2001,low,,"3,53,000"
3905040070,3,2.5,1670,2,3,1991,premium,,"5,40,000"
8562900520,5,3.5,3690,2,3,2006,premium,,"6,40,000"
4027701182,3,1,1320,1,3,1959,premium,,"3,39,950"
9407110710,3,1.75,1510,1,2,1979,premium,,"1,95,000"
9407110710,3,1.75,1510,1,2,1979,low,,"3,22,000"
5160300030,4,1.75,1870,1,3,1978,premium,,"6,60,000"
1000102,6,3,2400,2,3,1991,premium,,"2,80,000"
1000102,6,3,2400,2,3,1991,low,,"3,00,000"
8945300200,3,1,1170,1,4,1966,premium,,"2,07,500"
7796600070,3,1.5,1190,1,3,1956,premium,,"1,95,000"
4443800765,3,2,2080,1,5,1954,medium,,"7,00,000"
3298720030,4,1.75,2150,1,4,1982,premium,,"5,60,000"
1781500435,3,1.75,1580,1,5,1911,low,,"2,60,000"
1781500435,3,1.75,1580,1,5,1911,medium,,"5,75,000"
6979970140,3,2.5,2370,2,3,2006,low,,"4,75,000"
1005000036,3,1.75,1840,1,3,1905,medium,,"2,85,000"
3629921160,4,2.5,2660,2,3,2003,premium,,"7,53,888"
3629910370,3,2.5,2190,2,3,2003,premium,,"6,50,000"
5200100105,3,2.25,1660,1.5,4,1929,medium,,"6,20,000"
1024069159,3,1.75,1780,1,3,1977,premium,,"5,26,000"
418000310,2,1,700,1,5,1952,premium,,"1,55,000"
765000060,4,2,1570,1,3,1959,medium,,"3,42,000"
2126079046,3,1.75,1220,1,3,1981,low,,"3,90,000"
2024079035,3,2.75,3150,2,4,1990,premium,,"6,85,000"
7202270830,4,2.5,2690,2,3,2001,medium,,"6,08,000"
133000070,2,1,680,1,3,1943,premium,,"1,79,900"
2818600060,6,3.25,3750,2,5,1936,low,,"12,45,000"
6082400083,3,1,1010,1,3,1957,low,,"1,66,000"
9412900045,3,1.5,1710,1.5,3,1928,premium,,"4,62,000"
3905030140,4,2.5,2090,2,3,1990,low,,"5,45,000"
7228501580,3,1,1560,1.5,3,1903,premium,,"4,15,000"
6679000390,3,2.5,1560,2,3,2003,low,,"2,69,000"
1822500160,4,2.5,2570,2,3,2008,low,,"3,56,500"
6889000060,3,1,1010,1,4,1961,low,,"2,25,000"
835000055,2,1,1020,1,4,1948,medium,,"1,75,000"
7811210320,5,2.5,1710,2,4,1974,low,,"5,49,000"
3123049320,3,2.75,2300,2,3,1989,premium,,"5,35,000"
4123400320,4,2.25,1990,1,3,1973,medium,,"6,27,000"
4477000270,3,2,2730,2.5,3,1976,low,,"5,65,000"
3126049094,4,2,2195,1,3,1912,medium,,"3,92,450"
8682282180,2,2,1560,1,3,2006,medium,,"5,09,000"
1232000810,3,2.5,1400,1,3,1921,premium,,"3,40,000"
1232000810,3,2.5,1400,1,3,1921,premium,,"5,37,000"
8691330310,4,3,3690,2,3,1998,premium,,"8,65,000"
3996900295,2,1,1140,1,3,1948,low,,"3,58,000"
117000003,4,2.25,1920,1.5,5,1923,medium,,"5,95,000"
1471590060,4,2.5,2496,2,3,1998,low,,"6,61,000"
2558650200,3,2.25,2280,1,4,1977,medium,,"4,19,950"
5104531580,4,3.5,3200,2,3,2006,medium,,"4,90,000"
6021503570,2,1,880,1,3,1940,premium,,"5,25,000"
1862400517,3,2,1320,3,3,1995,medium,,"3,50,000"
2738650030,3,2.5,2450,2,3,2008,low,,"5,52,500"
5560000710,3,1,1040,1,4,1961,low,,"2,10,000"
7215410320,3,2.5,2480,2,3,1990,premium,,"3,90,000"
3971700510,5,1.75,1830,1.5,3,1958,premium,,"3,36,800"
7202330270,3,2.5,1440,2,3,2003,low,,"4,65,000"
9542830160,4,2.5,1580,2,3,2011,medium,,"2,99,900"
3630120960,3,3.25,3230,2,3,2006,premium,,"7,15,000"
3622059155,4,2.5,1810,1,3,1970,premium,,"2,35,000"
1687000240,3,2.5,2495,2,3,2007,medium,,"2,76,000"
4322300340,4,1.5,1740,1,4,1964,medium,,"2,65,000"
3797000830,3,1.75,1680,1,4,1900,premium,,"4,25,000"
4137060270,4,2.5,2460,2,3,1993,premium,,"3,13,000"
7277100640,3,2.5,3050,1,3,1984,low,,"7,15,000"
1312920060,3,2.25,1630,2,3,1991,premium,,"2,65,000"
1472330030,3,2.75,2460,2,3,2004,medium,,"6,46,000"
2973800030,3,1,1030,1,3,1954,low,,"1,75,000"
5152920070,3,2.5,3410,1,4,1973,medium,,"6,49,000"
2021200058,3,2.75,2310,1,4,1940,medium,,"7,85,000"
9828202255,4,2.75,2610,1,5,1920,premium,,"8,90,000"
2126059276,3,3,2330,1,3,1998,low,,"6,12,000"
7796450340,4,2.5,2980,2,3,2003,low,,"3,30,000"
1449000260,3,2.25,1790,1,3,1978,premium,,"4,93,000"
8722100570,4,2.25,2940,1,3,1957,premium,,"16,00,000"
7856400240,4,3,3900,1,5,1972,low,,"16,20,000"
7856400240,4,3,3900,1,5,1972,low,,"16,50,000"
3037200060,3,2.5,1750,2.5,3,1900,medium,,"4,99,000"
6071700160,6,2.75,2660,1,5,1962,medium,,"6,03,500"
7645900055,2,1.5,1580,1,3,1941,medium,,"5,30,000"
292000070,5,2.5,2350,1,4,1962,low,,"8,95,000"
9510900710,4,2.25,2510,1,4,1972,medium,,"2,67,345"
1471620240,3,2.5,1480,2,3,1987,medium,,"2,75,000"
1626079012,3,1.75,1720,1,3,1950,low,,"4,39,950"
3904901670,3,2.25,1470,2,4,1985,low,,"4,55,000"
8927600070,3,1.75,1540,1,3,1944,medium,,"6,30,000"
3629970240,3,2.5,2820,2,3,2004,premium,,"6,90,000"
1099610260,4,1.75,1250,1,4,1971,premium,,"2,12,000"
5420300270,4,2.25,2080,1,4,1985,low,,"2,31,500"
2954400520,4,3.25,5180,2,4,1991,medium,,"12,37,500"
1121059105,3,2.5,2860,2,4,1990,medium,,"3,78,500"
2591720070,4,2.5,2710,2,3,1989,premium,,"4,82,000"
9178600055,2,1,1140,1,3,1924,premium,,"6,95,000"
9290850800,4,2.5,4070,2,3,1989,medium,,"9,65,000"
5040800060,3,1.75,1710,1,4,1941,low,,"6,75,000"
1437900350,3,1.5,1340,1,3,1972,low,,"3,87,000"
1328300810,4,2.75,2290,2,3,1977,premium,,"3,47,500"
3990200125,3,2,1860,1,3,1922,low,,"3,85,000"
7452500340,3,1,1080,1,3,1950,medium,,"2,65,000"
9215400075,3,1,960,1,3,1953,low,,"4,06,000"
5061300030,2,1.5,980,2,3,1922,premium,,"1,34,000"
3362900696,3,1,1500,2,5,1926,medium,,"4,15,000"
2558640340,3,1.75,1440,1,3,1973,medium,,"3,75,000"
8078460810,4,2.5,2580,2,3,1993,premium,,"6,20,000"
538000390,5,2.5,2070,2,3,1999,premium,,"3,37,500"
3584900160,3,2.5,1880,1,4,1967,premium,,"5,65,000"
8572900135,3,1.75,2420,2,3,1911,medium,,"3,99,500"
8056000075,2,1.75,1890,2,3,1987,low,,"10,65,000"
2972300140,3,2,1920,1,3,1992,low,,"3,52,500"
7697870350,3,2,1870,1,3,1986,medium,,"2,59,000"
7972601710,2,1,900,1,3,1971,premium,,"3,20,000"
6421100342,3,2.5,2160,2,4,1989,premium,,"7,33,000"
2464400340,2,1,900,1,5,1924,low,,"3,81,500"
8113101232,2,1,1180,1,4,1957,low,,"3,43,000"
5706500140,2,1,900,1,5,1938,premium,,"2,05,500"
1024069037,3,2,1600,1,5,1967,premium,,"5,25,000"
9476700135,3,1.75,1500,1,5,1943,medium,,"3,00,000"
1926069035,2,1,1070,1,3,1942,medium,,"2,99,000"
3904990030,4,2.5,2570,2,3,1990,premium,,"5,61,000"
7132300550,3,1,1210,1.5,3,1928,low,,"4,50,000"
2193340140,4,2.5,1850,2,3,1985,premium,,"5,40,000"
1422300160,3,2.5,1740,2,3,1992,low,,"3,79,000"
2946000751,3,1,1300,1,4,1958,premium,,"2,30,000"
1796250140,3,2.5,2000,2,4,1989,premium,,"3,99,950"
6699001200,5,2.5,3220,2,3,2002,medium,,"3,55,000"
7525300310,4,2.25,2160,1,3,1969,premium,,"5,80,000"
5700000340,3,2,2130,1.5,4,1922,premium,,"7,00,000"
3210400340,3,1.75,1580,1,4,1962,low,,"2,79,900"
179003055,3,1,1200,1,3,1905,low,,"2,10,000"
9829200566,3,3,3790,2,3,1989,premium,,"11,65,000"
1723059050,2,1,860,1,4,1931,medium,,"2,90,300"
2624059036,5,4.5,5130,2,3,1996,low,,"15,99,950"
5101406441,3,1,1600,1.5,3,1939,medium,,"4,90,000"
8582010240,4,2.5,2110,2,3,1987,medium,,"6,06,000"
6300500505,3,1,1400,1,3,1943,medium,,"3,59,950"
3275890310,3,2,2110,1,3,1993,premium,,"6,77,100"
7715801040,3,2,1430,1,4,1984,premium,,"4,65,000"
7738500731,5,5.5,6640,2,3,2004,medium,,"45,00,000"
1822079046,3,2,3040,1,4,1978,low,,"5,00,000"
1062100075,2,1,980,1,4,1950,medium,,"4,55,000"
8825900070,6,2,2570,1.5,4,1911,medium,,"7,05,000"
1158700135,3,2.5,2060,1,4,1967,low,,"4,20,000"
7983000200,3,1,1300,1,3,1968,premium,,"1,69,575"
7983000200,3,1,1300,1,3,1968,premium,,"2,50,000"
1727510030,3,2.25,1680,1,5,1973,medium,,"5,30,000"
3286800370,5,3.25,4020,1,5,1970,medium,,"5,90,000"
6791400320,3,1.75,1530,1,3,1979,premium,,"2,57,500"
3992700036,3,1,1170,1,3,1957,low,,"4,15,000"
1175000059,3,1.75,1580,1.5,3,1945,low,,"5,36,000"
8732000390,3,1.5,1270,1,4,1964,low,,"2,46,500"
1441800030,3,1.75,1480,1,3,1975,premium,,"3,95,000"
4045800030,3,2.25,2220,1,4,1974,medium,,"7,39,000"
1727850340,4,2.75,3200,2,3,1984,low,,"12,72,000"
2268000370,3,1,910,1,4,1968,low,,"1,90,000"
2023049350,3,1.5,1480,1,3,1962,low,,"3,05,000"
7018000560,4,4.25,3770,2,4,1983,low,,"9,25,000"
4147200140,4,3,3500,2,3,1977,medium,,"8,95,000"
3176600055,3,1.75,1480,1.5,3,1943,medium,,"6,56,000"
7518500885,4,1,1660,1.5,3,1945,low,,"5,60,000"
7504020810,5,2.25,2520,2,3,1977,premium,,"6,10,000"
3276930370,4,2.5,2850,2,3,1987,premium,,"6,45,000"
1687000200,3,2.5,2153,2,3,2007,low,,"2,59,000"
7501000340,4,2.5,3780,2,3,1990,medium,,"9,80,000"
7611200136,4,4,3770,1,4,1967,medium,,"8,72,000"
5459500125,6,2.75,3600,1,4,1977,premium,,"10,00,000"
825059271,3,2.75,2980,1.5,3,1941,medium,,"9,00,000"
9465200181,4,1.5,2320,1.5,4,1915,low,,"4,75,000"
5469502860,5,2.75,2980,1,4,1975,low,,"3,50,000"
486000565,4,1.75,2930,1,3,1947,medium,,"8,40,000"
6071900070,4,2.5,2040,1,3,1963,low,,"5,00,000"
7957600075,3,1.5,1510,1,3,1954,low,,"2,02,500"
823069074,4,2.5,2660,2,3,1988,medium,,"5,23,000"
2366800055,3,2.5,1740,2,3,1989,low,,"2,25,000"
7272001805,3,2.25,2240,1,3,1980,premium,,"4,18,200"
3582700070,4,1.75,1570,1,3,1959,premium,,"3,56,500"
2402100055,4,3,2500,1.5,4,1926,premium,,"6,70,000"
5146000070,3,2.25,1750,1,5,1962,medium,,"4,56,150"
2607760890,4,2.5,3030,2,3,1998,low,,"4,71,000"
9274200316,3,2.5,1680,3,3,2008,low,,"5,58,000"
4139500200,6,4.5,5740,2,3,2000,low,,"13,80,000"
3021059155,3,1,1220,1,5,1961,low,,"1,61,500"
3580900160,3,1,1310,1.5,3,1962,low,,"3,11,000"
3876000350,6,1.75,2490,1.5,4,1966,medium,,"4,70,000"
3959400400,3,3.25,2220,1.5,5,1929,low,,"5,69,000"
8079100700,4,2.5,2240,2,3,1989,medium,,"6,89,000"
9407001610,3,1.75,1890,1,3,1979,premium,,"2,71,900"
8700120270,4,2.5,1850,2,3,1991,low,,"2,78,000"
3204300860,2,2.5,2210,2,4,1931,low,,"8,20,000"
3204800520,3,1.75,1410,1,4,1967,low,,"3,99,500"
8857320260,3,2.75,1890,2,4,1979,low,,"4,62,000"
6791400800,3,1,1830,1,3,1977,premium,,"3,47,500"
2768000270,2,0.75,1440,1,3,1914,low,,"5,62,100"
1432400060,2,1,950,1,3,1958,low,,"2,30,000"
2547200240,4,2.5,2370,2,5,1966,premium,,"6,87,000"
6441800060,4,2.5,3070,2,3,2000,low,,"7,25,786"
1775800710,3,1,1300,1,4,1969,medium,,"3,15,500"
7694600253,4,2,1300,1,3,1950,low,,"3,12,000"
8910500238,3,3.25,1210,2,3,2002,premium,,"3,43,000"
3076500830,1,1,710,1.5,3,2015,low,,"3,85,195"
1072030510,4,2.25,2240,1,4,1981,medium,,"4,15,000"
